day,open,high,low,close,volume
2022-03-01,121.15,121.395,121.1005,121.3406,63063
2022-03-01,121.0889,121.2384,120.94,121.15,68104
2022-03-01,120.828,121.105,120.76,121.105,103282
2022-03-01,121.03,121.045,120.7,120.8521,86001
2022-03-01,121.37,121.37,120.9475,121.0325,121600
2022-03-01,121.38,121.41,121.03,121.3875,96161
2022-03-01,121.05,121.455,121.04,121.36,86723
2022-03-01,120.8357,121.24,120.75,121.1,94422
2022-03-01,121.27,121.27,120.7251,120.85,148937
2022-03-01,121.72,121.83,121.12,121.27,107378
2022-03-01,121.88,122.1799,121.52,121.68,91110
2022-03-01,122.6,122.64,121.75,121.8497,134013
2022-03-01,122.67,123.39,122.2,122.535,259086
2022-03-01,122.6,122.6,122.6,122.6,100
2022-03-01,122.033,122.033,122.033,122.033,107
2022-03-01,122.71,122.7164,122.71,122.7164,202
2022-03-01,122.05,122.05,122.0,122.05,1518
2022-03-01,121.75,121.75,121.75,121.75,250
2022-03-01,122.0001,122.0001,122.0,122.0,687
2022-03-01,122.0,122.0,122.0,122.0,2486
2022-03-01,121.66,121.66,121.66,121.66,210
2022-03-01,122.0,122.0,122.0,122.0,261
2022-03-01,122.03,122.03,122.03,122.03,106
2022-03-01,122.26,122.26,122.26,122.26,141
2022-02-28,122.52,122.52,122.52,122.52,300
2022-02-28,122.65,122.65,122.65,122.65,435
2022-02-28,122.65,122.65,122.65,122.65,165
2022-02-28,122.65,122.65,122.65,122.65,468
2022-02-28,122.56,122.56,122.55,122.55,500
2022-02-28,122.64,122.64,122.64,122.64,560
2022-02-28,122.51,122.51,122.51,122.51,487314
2022-02-28,121.97,122.62,121.97,122.42,663451
2022-02-28,121.77,122.05,121.32,121.97,267055
2022-02-28,121.57,121.98,121.52,121.77,143793
2022-02-28,121.53,121.75,121.35,121.51,124836
2022-02-28,121.6074,121.6994,121.43,121.55,94260
2022-02-28,121.0998,121.63,121.0388,121.6199,105516
2022-02-28,121.22,121.3526,121.05,121.1133,106528
2022-02-28,121.9904,122.01,121.13,121.24,124698
2022-02-28,121.745,122.09,121.52,122.035,73485
2022-02-28,121.83,121.94,121.62,121.71,102362
2022-02-28,122.23,122.23,121.76,121.8525,97060
2022-02-28,122.07,122.32,122.02,122.23,67514
2022-02-28,122.17,122.23,121.84,122.09,112477
2022-02-28,122.25,122.28,122.02,122.2009,94667
2022-02-28,122.56,122.56,122.22,122.263,109210
2022-02-28,123.36,123.3851,122.52,122.58,102848
2022-02-28,123.215,123.38,122.8601,123.37,77596
2022-02-28,123.25,123.3,123.0269,123.22,101639
2022-02-28,122.675,123.25,122.55,123.21,136900
2022-02-28,122.7335,122.8413,122.58,122.65,86895
2022-02-28,122.54,122.8,122.4195,122.7331,94491
2022-02-28,121.87,122.6,121.8,122.5687,141291
2022-02-28,122.135,122.2494,121.88,121.88,109905
2022-02-28,121.71,122.2,121.66,122.14,147186
2022-02-28,121.915,122.145,121.45,121.7,250444
2022-02-28,122.21,122.97,121.51,121.86,456113
2022-02-28,121.97,123.16,121.97,122.04,7164
2022-02-28,123.2,123.2,123.13,123.13,1068
2022-02-28,122.96,122.96,122.96,122.96,828
2022-02-28,123.55,123.55,122.8,122.8,3539
2022-02-28,123.55,123.55,123.55,123.55,233
2022-02-28,123.408,124.14,123.0,123.68,4916
2022-02-28,123.91,123.95,123.91,123.95,643
2022-02-28,123.9,123.9,123.9,123.9,100
2022-02-28,123.5,123.5,123.5,123.5,200
2022-02-28,124.11,124.11,124.11,124.11,289
2022-02-25,124.11,124.11,124.11,124.11,149
2022-02-25,124.17,124.17,124.17,124.17,100
2022-02-25,124.18,124.18,124.18,124.18,203
2022-02-25,124.43,124.43,124.02,124.02,941
2022-02-25,123.77,123.77,123.77,123.77,125
2022-02-25,124.18,124.98,124.18,124.98,15858
2022-02-25,124.18,124.18,124.18,124.18,99019
2022-02-25,124.02,124.23,123.9,124.18,497628
2022-02-25,124.02,124.19,123.735,124.03,172162
2022-02-25,123.93,124.18,123.8533,124.01,119397
2022-02-25,124.0037,124.0093,123.79,123.93,92457
2022-02-25,124.0693,124.16,123.78,124.01,101901
2022-02-25,124.13,124.18,123.88,124.065,161701
2022-02-25,124.12,124.16,123.9579,124.11,129674
2022-02-25,123.96,124.145,123.7605,124.1,80840
2022-02-25,124.26,124.2625,123.87,123.9769,81932
2022-02-25,123.9,124.26,123.74,124.26,81923
2022-02-25,123.65,124.0,123.595,123.885,69641
2022-02-25,123.76,123.88,123.51,123.64,105917
2022-02-25,124.0,124.08,123.66,123.75,132275
2022-02-25,123.675,124.03,123.65,123.98,92771
2022-02-25,123.38,123.684,123.375,123.684,86933
2022-02-25,123.49,123.65,123.36,123.38,107255
2022-02-25,123.18,123.56,122.88,123.4915,124060
2022-02-25,123.32,123.56,123.12,123.14,147122
2022-02-25,123.55,123.61,123.24,123.34,144907
2022-02-25,123.01,123.535,122.82,123.535,155727
2022-02-25,122.49,123.1,122.45,122.99,159012
2022-02-25,122.65,122.67,122.16,122.44,134476
2022-02-25,122.22,122.64,122.1,122.635,121297
2022-02-25,121.92,122.3096,121.45,122.27,177575
2022-02-25,122.28,122.54,121.68,121.99,172611
2022-02-25,122.05,122.7498,121.56,122.23,248029
2022-02-25,121.9,121.9,121.9,121.9,100
2022-02-25,122.005,122.15,121.9,121.9,4772
2022-02-25,122.25,122.35,122.15,122.1501,1052
2022-02-25,122.13,122.36,122.13,122.35,1201
